f:clf_cats_class,f:clf_cats_score,f:clf_earlySNIa_score,f:clf_elephant_kstest_science,f:clf_elephant_kstest_template,f:clf_snnSnVsOthers_score,f:fink_broker_version,f:fink_science_version,f:lsst_schema_version,f:xm_gaiadr3_DR3Name,f:xm_gaiadr3_Plx,f:xm_gaiadr3_VarFlag,f:xm_gaiadr3_e_Plx,f:xm_gcvs_type,f:xm_legacydr8_e_zphot,f:xm_legacydr8_fqual,f:xm_legacydr8_pstar,f:xm_legacydr8_zphot,f:xm_mangrove_2MASS_name,f:xm_mangrove_HyperLEDA_name,f:xm_mangrove_ang_dist,f:xm_mangrove_lum_dist,f:xm_simbad_otype,f:xm_spicy_class,f:xm_tns_fullname,f:xm_tns_redshift,f:xm_tns_type,f:xm_vsx_Type,f:xm_x3hsp_type,f:xm_x4lac_type,r:apFlux,r:apFluxErr,r:apFlux_flag,r:apFlux_flag_apertureTruncated,r:band,r:bboxSize,r:centroid_flag,r:dec,r:decErr,r:detector,r:diaObjectId,r:diaSourceId,r:dipoleAngle,r:dipoleChi2,r:dipoleFitAttempted,r:dipoleFluxDiff,r:dipoleFluxDiffErr,r:dipoleLength,r:dipoleMeanFlux,r:dipoleMeanFluxErr,r:dipoleNdata,r:extendedness,r:forced_PsfFlux_flag,r:forced_PsfFlux_flag_edge,r:forced_PsfFlux_flag_noGoodPixels,r:glint_trail,r:isDipole,r:isNegative,r:ixx,r:ixxPSF,r:ixy,r:ixyPSF,r:iyy,r:iyyPSF,r:midpointMjdTai,r:observation_reason,r:parentDiaSourceId,r:pixelFlags,r:pixelFlags_bad,r:pixelFlags_cr,r:pixelFlags_crCenter,r:pixelFlags_edge,r:pixelFlags_injected,r:pixelFlags_injectedCenter,r:pixelFlags_injected_template,r:pixelFlags_injected_templateCenter,r:pixelFlags_interpolated,r:pixelFlags_interpolatedCenter,r:pixelFlags_nodata,r:pixelFlags_nodataCenter,r:pixelFlags_offimage,r:pixelFlags_saturated,r:pixelFlags_saturatedCenter,r:pixelFlags_streak,r:pixelFlags_streakCenter,r:pixelFlags_suspect,r:pixelFlags_suspectCenter,r:psfChi2,r:psfFlux,r:psfFluxErr,r:psfFlux_flag,r:psfFlux_flag_edge,r:psfFlux_flag_noGoodPixels,r:psfLnL,r:psfNdata,r:ra,r:raErr,r:ra_dec_Cov,r:reliability,r:salt,r:scienceFlux,r:scienceFluxErr,r:shape_flag,r:shape_flag_no_pixels,r:shape_flag_not_contained,r:shape_flag_parent_source,r:snr,r:ssObjectId,r:target_name,r:templateFlux,r:templateFluxErr,r:timeProcessedMjdTai,r:timeWithdrawnMjdTai,r:trailAngle,r:trailAngleErr,r:trailChi2,r:trailDec,r:trailDecErr,r:trailFlux,r:trailFluxErr,r:trailLength,r:trailLengthErr,r:trailNdata,r:trailRa,r:trailRaErr,r:trail_flag_edge,r:visit,r:x,r:xErr,r:y,r:yErr
11,0.92531306,-1.0,,,0.82736725,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1553.5472,432.6734,False,False,r,23,False,2.3014357922870947,6.657147e-07,95,313985344757301296,170059314289442818,-1.6616155,238.12741,True,0.0,259.6163,0.04602298,44467.758,129.80815,1320,0.066144645,False,False,False,False,True,False,0.24306144,0.21178445,-0.059297234,0.0042059794,0.09210759,0.16909115,61097.30941434331,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1994.8646,1127.1144,243.94818,False,False,False,,1681,149.99389368982602,6.9912505e-07,-2.5130548e-14,0.5131425,296,46172.113,241.30295,False,False,False,False,12.015185,0,"ddf_cosmos, lowdust",45045.684,14.665033,61097.31123342562,,-85.26543,,,2.301552272526074,,2806.8655,3.052676,1.3223382,,0,149.9939011348015,,False,2026022500371,330.23886,0.012713172,52.89849,0.011821868
11,0.933272,-1.0,,,0.83500606,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1921.9319,491.0071,False,False,r,20,False,2.301478905934686,3.0215573e-05,91,313985344757301296,170054987913101412,,,False,,,,,,0,0.23347402,False,False,False,False,False,False,0.19522387,0.2491791,-0.06489117,-0.028843733,0.3754654,0.22135772,61096.32246304526,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1734.933,1856.0536,263.69586,False,False,False,,1681,149.99380615373212,3.7226433e-05,1.06915754e-10,0.5174303,296,41259.93,262.42688,False,False,False,False,7.2088594,0,"ddf_cosmos, lowdust",39395.51,24.078548,61096.324194836365,,-84.329506,,,2.301482818102842,,2097.896,6.865482,1.4777428,,0,149.99380028129377,,False,2026022400905,3892.411,0.5363638,3498.6257,0.67492265
11,0.8990641,-1.0,,,0.83500606,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2160.1545,480.7839,False,False,r,21,False,2.3013962887583683,5.097748e-05,95,313985344757301296,170054987109892111,,,False,,,,,,0,0.29915968,False,False,False,False,False,False,0.027550634,0.27744958,0.019886672,0.029208416,0.34566745,0.21412286,61096.31939791344,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1698.3964,1873.0023,250.53673,False,False,False,,1681,149.99402287830463,3.4833487e-05,1.3546139e-10,0.50616765,296,37776.45,249.39272,False,False,False,False,8.208609,0,"ddf_cosmos, lowdust",35897.867,44.00777,61096.32105516619,,1.9932358,,,2.301392274604799,,2321.832,45.739277,1.6222026,,0,149.99404370820702,,False,2026022400899,2047.5381,0.62295073,414.2243,0.91900474
11,0.54011697,-1.0,,,0.8347661,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,-971.99963,1250.5784,False,False,z,11,False,2.301435896271083,1.6251446e-05,98,313985344757301296,170054984024457282,,,False,,,,,,0,,False,False,False,False,False,False,,0.15337458,,0.0020703464,,0.12677005,61096.28821227863,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1754.7445,3139.4631,509.0477,False,False,False,,1681,149.9939221239652,1.6582755e-05,6.819121e-12,0.767698,296,60253.48,504.36597,True,False,False,False,5.9686947,0,"ddf_cosmos, lowdust",57087.293,96.13231,61096.28980653327,,,,,,,,,,,0,,,False,2026022400876,1026.9786,0.29047287,2254.1582,0.300107
11,0.5586221,-1.0,,,0.8347661,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,3151.8865,1033.1395,False,False,z,14,False,2.3014702956493145,1.3070604e-05,52,313985344757301296,170054966417817720,,,False,,,,,,0,,False,False,False,False,False,False,,0.16525304,,-0.0020526014,,0.124706544,61096.21877667205,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1834.6427,2544.7554,425.65842,False,False,False,,1681,149.99391253036472,1.4574795e-05,1.7851947e-11,0.68141794,296,57630.188,416.65598,True,False,False,False,5.613049,0,"ddf_cosmos, lowdust",55021.68,163.2699,61096.22053994331,,,,,,,,,,,0,,,False,2026022400745,1592.1438,0.23053892,3128.3386,0.266304
13,0.55723464,-1.0,,,0.8347764,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,3366.758,1019.8705,False,False,z,18,False,2.301425261055249,2.0081137e-05,92,313985344757301296,170054951809056874,,,False,,,,,,0,0.30123234,False,False,False,False,False,False,0.114188634,0.15528712,-0.07251866,-0.015274685,0.094022915,0.14590852,61096.16192296257,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1674.4365,3095.3186,434.46414,False,False,False,,1681,149.99392860094014,2.7327476e-05,2.8819563e-10,0.592762,296,58974.266,425.88882,False,False,False,False,6.8404403,0,"ddf_cosmos, lowdust",55841.688,104.37066,61096.16356352804,,19.355392,,,2.3014236506414987,,3065.9854,127.956,1.1266943,,0,149.99392717144093,,False,2026022400636,2494.3682,0.5428765,3324.4988,0.27841616
13,0.4067269,-1.0,,,0.8344388,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2177.9336,376.86533,False,False,g,25,False,2.3014201281714493,7.170837e-07,95,313985344757301296,170054949797363730,-83.92618,227.14893,True,0.0,244.90985,0.042789143,40577.77,122.454926,1323,,False,False,False,False,True,False,,0.21846049,,-0.01101047,,0.169954,61096.15346523293,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2135.0823,1931.0249,210.86978,False,False,False,,1681,149.99389742059924,7.0762735e-07,4.583411e-14,0.56540954,296,42377.293,210.84505,True,False,False,False,15.619145,0,"ddf_cosmos, lowdust",40447.336,45.895054,61096.15517924233,,,,,,,,,,,0,,,False,2026022400621,3211.0132,0.013380357,818.4795,0.012210291
11,0.59286743,-1.0,,,0.83455384,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1518.2102,393.5281,False,False,g,25,False,2.301421122806964,6.9295834e-07,86,313985344757301296,170054948316250151,-78.7226,244.53471,True,0.0,246.35468,0.048387863,40472.453,123.17734,1584,0.60861665,False,False,False,False,True,False,0.1170464,0.19952957,-0.019541387,-0.021765271,0.086168006,0.17049721,61096.14836881457,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2186.6455,1860.0332,212.40865,False,False,False,,1681,149.9938988352234,7.1329674e-07,2.4839937e-14,0.5088189,296,42022.656,212.16359,False,False,False,False,15.77627,0,"ddf_cosmos, lowdust",40156.734,49.475582,61096.150020222594,,34.150635,,,2.301421837611848,,3182.4043,2.5807881,0.72358835,,0,149.99379585365287,,False,2026022400610,3195.396,0.013006357,1235.4711,0.012272086
11,0.6367271,-1.0,,,0.8344387,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1270.371,398.04132,True,False,g,28,True,2.3014182572712714,1.0143671e-05,91,313985344757301296,170054948050436119,,,False,,,,,,0,,True,False,False,False,False,False,0.11412387,0.19258378,-0.06741681,-0.0153155355,0.1896585,0.196544,61096.14746810263,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011.7961,3534.8674,192.73216,True,False,False,,1681,149.99375771162323,7.878586e-06,-2.2406611e-11,0.5437264,296,30704.113,193.05443,True,False,False,False,18.522923,0,"ddf_cosmos, lowdust",27131.666,28.296654,61096.1491424352,,,,,,,,,,,0,,,False,2026022400608,519.38513,0.1298766,857.3571,0.1909587
11,0.5552554,-1.0,,,0.834552,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2093.165,401.56076,False,False,g,25,False,2.301419745466583,7.3163244e-07,91,313985344757301296,170054947647782921,-87.55122,214.71309,True,0.0,240.79488,0.060887985,40292.207,120.39744,1584,0.45548698,False,False,False,False,True,False,0.10730082,0.19482388,-0.022905832,-0.0023202258,0.15211803,0.20400444,61096.146068488044,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2127.8372,1881.4503,216.44968,False,False,False,,1681,149.99389894286216,7.025115e-07,-1.19581215e-14,0.6327557,296,41932.65,217.32935,False,False,False,False,18.75663,0,"ddf_cosmos, lowdust",40053.426,31.866226,61096.1476716092,,7.892514,,,2.301413025934727,,3872.8716,1.5790573,0.82039094,,0,149.993767065118,,False,2026022400605,2955.365,0.012591149,359.39273,0.013194894
13,0.6354054,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1553.3638,383.09058,False,False,r,18,False,2.301481683960525,1.869416e-05,90,313985344757301296,170050503564066945,,,False,,,,,,0,0.34604922,False,False,False,False,False,False,0.1328215,0.1571769,0.00073890394,0.009328426,0.086000256,0.16661985,61095.16411102216,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1632.1091,1779.9304,199.23737,False,False,False,,1681,149.99401273025856,1.7316339e-05,1.5056399e-11,0.21507077,296,34306.113,194.54655,False,False,False,False,8.988192,0,"ddf_cosmos, lowdust",32533.854,22.909082,61095.16582233126,,16.532106,,,2.3014808993840656,,1724.5352,21.164139,0.7071276,,0,149.99400071734954,,False,2026022300262,3827.3855,0.33821866,2587.6335,0.30926874
13,0.66944075,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1454.1129,382.06027,False,False,r,18,False,2.301463577644874,1.2331664e-05,92,313985344757301296,170050503430897771,,,False,,,,,,0,0.7706653,False,False,False,False,False,False,0.08851044,0.17812952,0.0031524305,0.005977887,0.072502896,0.19180481,61095.163647517715,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1839.0133,2501.2817,210.18877,False,False,False,,1681,149.99376841757905,1.1969907e-05,3.3329563e-12,0.32555595,296,36258.285,205.49309,False,False,False,False,11.895311,0,"ddf_cosmos, lowdust",33739.42,16.4789,61095.16531627861,,29.32857,,,2.3014539568885404,,2309.8276,18.48715,0.4407015,,0,149.9937780346023,,False,2026022300261,2276.1006,0.22260872,3118.0,0.21445289
13,0.6796228,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1460.9197,382.06903,False,False,r,17,False,2.3014289535056744,1.5004316e-05,90,313985344757301296,170050503295631512,,,False,,,,,,0,0.22215001,False,False,False,False,False,False,0.056014955,0.15210462,0.0048954557,0.0121368,0.17105207,0.1533808,61095.16302967743,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1797.5853,2123.8555,220.44798,False,False,False,,1681,149.99384038949586,1.6703143e-05,9.288022e-11,0.32932606,296,43808.684,214.66057,False,False,False,False,9.746787,0,"ddf_cosmos, lowdust",41641.82,23.182764,61095.16473687178,,50.652584,,,2.3014357291342415,,2129.461,17.140078,1.0387903,,0,149.99385136809912,,False,2026022300260,1734.9253,0.22418515,3757.1729,0.33587083
13,0.71941435,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,647.1671,381.32257,False,False,r,16,False,2.30150149817825,1.9323475e-05,94,313985344757301296,170050503029293150,,,False,,,,,,0,0.33414096,False,False,False,False,False,False,0.13637915,0.16586356,-0.015600482,0.022129169,0.076621726,0.14832382,61095.16209735326,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1738.0822,1735.9197,205.52916,False,False,False,,1681,149.99396324558728,1.8492776e-05,-2.8819986e-11,0.3711051,296,37641.883,200.83545,False,False,False,False,8.264051,0,"ddf_cosmos, lowdust",35896.56,28.640963,61095.16394579399,,-44.51455,,,2.3014949062370946,,1715.8018,11.8907585,0.82761896,,0,149.9939670997009,,False,2026022300258,3931.4583,0.35541946,2186.347,0.32415864
13,0.7403989,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1407.5983,379.55185,False,False,r,19,False,2.301438338660349,1.9823148e-05,53,313985344757301296,170050502873579676,,,False,,,,,,0,,False,False,False,False,False,False,,0.16473196,,0.0153977135,,0.1546003,61095.16163103953,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1779.3287,1785.8578,206.16757,False,False,False,,1681,149.99378978691948,1.9951893e-05,3.8535737e-12,0.36396268,296,36100.934,197.92944,True,False,False,False,8.509422,0,"ddf_cosmos, lowdust",34355.793,28.39094,61095.16346487947,,,,,,,,,,,0,,,False,2026022300257,2210.832,0.35560107,3896.9988,0.35980734
13,0.7493184,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2103.1985,386.5023,False,False,r,18,False,2.301546030930359,1.77766e-05,91,313985344757301296,170050502759284773,,,False,,,,,,0,0.33833817,False,False,False,False,False,False,0.09576125,0.1762833,-0.017703816,0.026284976,0.13238536,0.1568573,61095.1611634656,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1763.0967,1835.4381,208.50027,False,False,False,,1681,149.99392932883603,1.9717134e-05,4.1920026e-11,0.27372137,296,37465.477,205.47829,False,False,False,False,8.90565,0,"ddf_cosmos, lowdust",35618.277,30.361765,61095.16358032153,,-92.49826,,,2.301539345579889,,1732.433,7.356783,0.73571074,,0,149.99392882392198,,False,2026022300256,1469.5615,0.30989698,907.0458,0.3632714
13,0.71563095,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1342.9365,383.46338,False,False,r,18,False,2.3015081259983043,1.3172441e-05,52,313985344757301296,170050502604619863,,,False,,,,,,0,0.5422547,False,False,False,False,False,False,0.061850168,0.15274438,0.030312464,0.0015768587,0.09037086,0.13329287,61095.16069642656,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1791.6085,2054.192,197.64047,False,False,False,,1681,149.99380600498944,1.2128063e-05,-1.2259453e-11,0.3327419,296,34929.863,193.50824,False,False,False,False,10.129896,0,"ddf_cosmos, lowdust",32839.867,27.202412,61095.162516993965,,36.13867,,,2.301500479128267,,1955.328,26.28949,0.8026987,,0,149.9938168878611,,False,2026022300255,1803.361,0.24018589,2312.38,0.21456791
13,0.6603789,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2229.3098,382.91455,False,False,r,15,False,2.30141972590355,2.0121664e-05,92,313985344757301296,170050502491373677,,,False,,,,,,0,3.111118e-05,False,False,False,False,False,False,0.11793794,0.14679883,-0.027556872,0.013898864,0.169446,0.13974,61095.16022970482,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1647.8975,1753.7745,222.86485,False,False,False,,1681,149.99390974699108,2.6923924e-05,1.2163635e-10,0.37135836,296,46126.24,218.78691,False,False,False,False,7.7840934,0,"ddf_cosmos, lowdust",44363.906,30.214369,61095.16198376581,,-85.1453,,,2.3014185026155722,,1746.3425,2.3375456,0.8867367,,0,149.9939057092412,,False,2026022300254,2586.7224,0.3431201,2750.9636,0.4977713
11,0.7099221,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,529.3608,381.89383,False,False,r,12,False,2.3013925439387863,2.1014277e-05,97,313985344757301296,170050502359777284,,,False,,,,,,0,0.70661384,False,False,False,False,False,False,0.054604553,0.13785376,-0.02458114,0.010218341,0.057335157,0.1390327,61095.159760836905,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1740.147,1346.7909,211.25418,False,False,False,,1681,149.99383869122755,1.8563427e-05,-3.0108065e-11,0.2587631,296,42003.695,207.68358,False,False,False,False,6.2072577,0,"ddf_cosmos, lowdust",40636.395,29.064539,61095.16156944467,,-62.51935,,,2.3013870993200354,,1286.0327,9.073847,0.68817025,,0,149.99383634421753,,False,2026022300253,3010.8115,0.38159633,96.74066,0.3296892
11,0.7904626,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,577.6408,382.8753,False,False,r,15,False,2.3015116838155945,2.7676138e-05,94,313985344757301296,170050502223986821,,,False,,,,,,0,,False,False,False,False,False,False,,0.15102938,,0.016908284,,0.12461336,61095.159295887075,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1656.2153,1544.3553,205.53265,False,False,False,,1681,149.99392625141243,1.2015584e-05,-1.496592e-10,0.17490502,296,40064.64,202.47348,True,False,False,False,7.344095,0,"ddf_cosmos, lowdust",38487.973,41.452938,61095.160944753225,,,,,,,,,,,0,,,False,2026022300252,1222.5776,0.50873435,3622.415,0.1888126
11,0.7785272,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1352.2363,382.80276,False,False,r,14,False,2.3014159273679393,1.9052477e-05,98,313985344757301296,170050502091866115,,,False,,,,,,0,,False,False,False,False,False,False,,0.14742376,,0.011617348,,0.11831309,61095.158831362,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1654.7458,1655.4988,197.92917,False,False,False,,1681,149.99380166280002,1.4265514e-05,-2.8492425e-11,0.26579005,296,36780.188,194.55186,True,False,False,False,7.9464936,0,"ddf_cosmos, lowdust",35086.43,32.735558,61095.16050009398,,,,,,,,,,,0,,,False,2026022300251,3129.6064,0.3450032,39.74082,0.2534518
11,0.79202354,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1447.8414,384.78452,False,False,r,14,False,2.3014276516452683,4.4943692e-05,95,313985344757301296,170050501956075587,,,False,,,,,,0,0.3689336,False,False,False,False,False,False,0.22250506,0.1299813,-0.03463478,0.0008178388,0.12197638,0.11871708,61095.15836536857,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1680.3469,1401.6576,217.76524,False,False,False,,1681,149.99386159740862,3.0421346e-05,-1.3119275e-10,0.2668254,296,45362.836,214.55135,False,False,False,False,6.5804887,0,"ddf_cosmos, lowdust",43939.285,34.890163,61095.159953090784,,-24.025679,,,2.301422348479174,,1541.245,1.9744823,1.1041303,,0,149.99386023908716,,False,2026022300250,508.67535,0.81139135,2060.5444,0.54252684
11,0.95513135,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1321.0804,382.41794,False,False,r,15,False,2.3015018466089185,1.08011e-05,102,313985344757301296,170050501825527918,,,False,,,,,,0,0.50611585,False,False,False,False,False,False,0.05637261,0.1260604,0.017027901,0.0031765893,0.074592926,0.12371557,61095.15789888926,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1739.7627,2338.235,206.0051,False,False,False,,1681,149.99392104346856,1.09816865e-05,2.6494334e-13,0.1926783,296,40927.777,202.08038,False,False,False,False,11.526275,0,"ddf_cosmos, lowdust",38530.6,37.891613,61095.159610079194,,55.38493,,,2.301492270825317,,2190.8174,21.654106,0.62961614,,0,149.9939233193735,,False,2026022300249,751.9071,0.19427668,2158.5364,0.19754252
11,0.9587307,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,Fail,,,,,,,,1101.2517,382.80072,False,False,r,16,False,2.3015222632874304,9.122381e-06,94,313985344757301296,170050501687115888,,,False,,,,,,0,0.261911,False,False,False,False,False,False,0.046909835,0.11879105,0.03975705,-0.0022560474,0.118766926,0.12371006,61095.15743160785,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1797.0986,1989.2255,197.3474,False,False,False,,1681,149.99390527897899,1.563893e-05,2.3588403e-12,0.2392658,296,37498.05,193.1163,False,False,False,False,9.336384,0,"ddf_cosmos, lowdust",35447.645,35.417465,61095.15909031982,,65.21397,,,2.3014901266734733,,1905.4905,48.78486,0.974033,,0,149.99390164898284,,False,2026022300248,1806.4431,0.164017,3162.2778,0.281287
11,0.9671165,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2559.591,1012.0823,False,False,z,12,False,2.301377331903651,1.0649449e-05,93,313985344757301296,170050501283938434,,,False,,,,,,0,,False,False,False,False,False,False,,0.107884996,,-0.0035551775,,0.12046925,61095.15443589182,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1664.4746,3332.457,408.50354,False,False,False,,1681,149.99387614150183,1.4355207e-05,-5.247102e-12,0.34398395,296,55671.758,399.68842,True,False,False,False,8.059143,0,"ddf_cosmos, lowdust",52256.637,79.82267,61095.156166088316,,,,,,,,,,,0,,,False,2026022300245,1200.4144,0.19133808,3066.393,0.25844353
11,0.971998,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2427.9482,996.2005,False,False,z,12,False,2.301425236428492,3.2601634e-05,90,313985344757301296,170050500745494616,,,False,,,,,,0,0.0018940261,False,False,False,False,False,False,0.19986467,0.10745475,-0.03637434,-0.00760861,0.023483127,0.12179238,61095.152571028084,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1778.5244,2195.6108,391.01904,False,False,False,,1681,149.99397866961857,1.9951933e-05,1.9972544e-10,0.209772,296,49882.52,383.216,False,False,False,False,5.5420384,0,"ddf_cosmos, lowdust",47598.098,81.24404,61095.154305178236,,4.295361,,,2.3014678176670382,,2488.949,93.10054,1.2524465,,0,149.99396150643634,,False,2026022300241,2384.0107,0.6016173,2533.2024,0.33306777
11,0.9790487,-1.0,,,0.8389893,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2028.5798,993.7317,False,False,z,13,False,2.3014442311659664,1.5489508e-05,92,313985344757301296,170050499807019070,,,False,,,,,,0,0.6764609,False,False,False,False,False,False,0.036024462,0.108974084,0.012735663,0.007880665,0.052392818,0.124765724,61095.14931093139,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1691.095,2724.9084,386.59232,False,False,False,,1681,149.99399103481767,1.7108168e-05,-8.6157935e-11,0.14356594,296,47996.52,374.80582,False,False,False,False,7.0637674,0,"ddf_cosmos, lowdust",45211.54,75.10945,61095.151070198415,,97.85562,,,2.301436197153142,,2479.241,65.859474,0.5513518,,0,149.99397395597458,,False,2026022300234,3406.5693,0.2388309,1698.776,0.33967906
